Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2015-04-01,40.867713928222656,53.91413116455078,16.47193145751953,46.95562744140625,36.93738555908203,38.683753967285156,33.34062194824219,62.108890533447266,67.75906372070312
2015-04-02,40.909481048583984,54.02536392211914,16.553979873657227,46.981056213378906,36.928436279296875,38.94534683227539,33.400596618652344,62.299320220947266,68.36420440673828
2015-04-06,41.23528289794922,54.99855041503906,16.581331253051758,47.3370361328125,37.285499572753906,39.25450134277344,33.865421295166016,62.39447021484375,68.68936157226562
2015-04-07,41.16844940185547,55.03329849243164,16.492443084716797,47.226863861083984,37.20515823364258,39.07218551635742,33.47555923461914,62.5416145324707,68.31002807617188
2015-04-08,41.2854118347168,54.58843231201172,16.553979873657227,47.387908935546875,37.32121658325195,39.13560104370117,33.37809371948242,63.06948471069336,68.9512939453125
2015-04-09,41.40236282348633,55.46428298950195,16.581331253051758,47.61674499511719,37.41939163208008,39.24657440185547,33.23564910888672,63.54545211791992,69.0145492553711
2015-04-10,41.519325256347656,55.70758056640625,16.574495315551758,48.286319732666016,37.56221389770508,39.31790542602539,33.48305892944336,64.09063720703125,69.24937438964844
2015-04-13,41.35224914550781,55.1514778137207,16.636037826538086,47.82863235473633,37.45510482788086,39.13560104370117,33.15318298339844,63.7444953918457,68.87000274658203
2015-04-14,41.527679443359375,56.14548873901367,16.636037826538086,47.887962341308594,37.339054107666016,39.22278594970703,33.31813049316406,63.84833526611328,68.83387756347656
2015-04-15,41.92866516113281,57.487117767333984,16.697572708129883,47.972713470458984,37.66932678222656,39.111820220947266,33.400596618652344,64.01276397705078,68.83387756347656
2015-04-16,41.83676528930664,57.35502624511719,16.724918365478516,47.87101364135742,37.53544235229492,39.25450134277344,33.18317413330078,63.978153228759766,68.9693603515625
2015-04-17,41.452484130859375,56.93796920776367,16.499279022216797,47.294673919677734,37.01770782470703,38.889862060546875,33.06320571899414,63.42430114746094,67.9487533569336
2015-04-20,41.75323486328125,57.15345001220703,16.567657470703125,47.84558868408203,37.6514892578125,39.024620056152344,33.55803298950195,63.813716888427734,68.69839477539062
2015-04-21,41.44414138793945,56.548683166503906,16.485607147216797,47.78626251220703,37.633628845214844,39.0959587097168,33.25813674926758,64.23778533935547,68.77063751220703
2015-04-22,41.527679443359375,56.924049377441406,16.601850509643555,47.98967361450195,38.0174674987793,39.119747161865234,33.32561111450195,64.34159851074219,68.83387756347656
2015-04-23,41.63627243041992,57.313331604003906,16.62919807434082,47.93882369995117,38.169219970703125,38.984989166259766,33.51304626464844,64.58390808105469,69.1771011352539
2015-04-24,41.98713684082031,56.98661804199219,16.601850509643555,47.73540496826172,38.49949264526367,38.99290466308594,33.85043716430664,64.37623596191406,70.11644744873047
2015-04-27,42.3547248840332,56.924049377441406,16.540307998657227,47.718448638916016,38.60660171508789,38.77888488769531,33.445579528808594,63.20796203613281,69.50223541259766
2015-04-28,42.41320037841797,57.20906448364258,16.636037826538086,47.803199768066406,38.731571197509766,38.81851577758789,33.685489654541016,63.519508361816406,69.25840759277344
2015-04-29,42.38811492919922,57.65391159057617,16.62919807434082,47.56589126586914,38.54412841796875,38.46973419189453,33.543025970458984,62.9396858215332,68.78870391845703
2015-04-30,42.12079620361328,57.473201751708984,16.499279022216797,47.15057373046875,38.008541107177734,38.34290313720703,33.15318298339844,62.0569953918457,68.02101135253906
2015-05-01,42.814178466796875,57.60527038574219,16.642881393432617,47.74388885498047,38.47269821166992,38.69169235229492,33.34062194824219,62.89641189575195,68.9603271484375
2015-05-04,42.69723892211914,57.45930480957031,16.806982040405273,47.820167541503906,38.50841522216797,38.74718475341797,33.5880241394043,63.29448699951172,69.10484313964844
2015-05-05,42.21269607543945,56.75026321411133,16.65654945373535,47.175987243652344,37.91034698486328,38.438026428222656,32.838287353515625,62.49835205078125,68.38227081298828
2015-05-06,42.2210578918457,56.52781677246094,16.574495315551758,47.15057373046875,37.5890007019043,38.55692672729492,32.65834426879883,62.256046295166016,68.10230255126953
2015-05-07,42.40484619140625,55.91612243652344,16.69073486328125,47.39636993408203,37.8657112121582,38.65205383300781,32.778316497802734,62.55025100708008,68.45453643798828
2015-05-08,43.08150100708008,56.83369445800781,16.9300537109375,47.955780029296875,38.41023254394531,38.97706985473633,33.0107307434082,63.5627555847168,69.18614196777344
2015-05-11,42.88102722167969,55.76319885253906,16.868518829345703,47.91338348388672,38.21385192871094,38.81851577758789,32.78580093383789,63.597412109375,68.87903594970703
2015-05-12,42.429908752441406,56.020381927490234,16.806982040405273,47.86252975463867,38.008541107177734,38.73133087158203,32.74831008911133,63.190635681152344,68.75260925292969
2015-05-13,42.3797721862793,55.8743896484375,16.813810348510742,47.9642333984375,38.169219970703125,38.71547317504883,32.42593765258789,63.2598991394043,68.3190689086914
2015-05-14,42.822540283203125,55.853546142578125,16.96424102783203,48.44737243652344,38.78513717651367,39.30999755859375,32.800804138183594,64.13392639160156,68.62616729736328
2015-05-15,43.03139114379883,56.07599639892578,16.88902473449707,48.40499496459961,38.66015625,39.43682861328125,33.228145599365234,64.26374053955078,69.1771011352539
2015-05-18,42.83925247192383,56.12464141845703,16.984752655029297,48.49821090698242,38.847625732421875,39.30999755859375,33.3555908203125,64.64448547363281,69.43904876708984
2015-05-19,42.630393981933594,55.32525634765625,17.080482482910156,48.36262130737305,38.74943542480469,39.20693588256836,33.430580139160156,64.9473876953125,69.42095184326172
2015-05-20,42.605342864990234,55.42950439453125,17.032615661621094,48.18461608886719,38.77621841430664,39.119747161865234,33.48305892944336,65.033935546875,69.33968353271484
2015-05-21,42.75571060180664,55.95086669921875,16.991594314575195,48.44737243652344,38.94580841064453,39.20693588256836,33.46806335449219,65.04258728027344,69.61064910888672
2015-05-22,42.70558166503906,55.74927520751953,16.998428344726562,48.22698974609375,38.91902160644531,39.04048156738281,33.41557693481445,64.88682556152344,69.49323272705078
2015-05-26,42.17092514038086,54.8664665222168,16.806982040405273,47.70149612426758,38.35666275024414,38.73133087158203,33.205657958984375,64.22909545898438,68.9964599609375
2015-05-27,42.44661331176758,54.76914596557617,16.991594314575195,48.006622314453125,39.07970428466797,38.97706985473633,33.34062194824219,64.97337341308594,69.51129913330078
2015-05-28,42.55521011352539,54.553653717041016,16.97108268737793,47.77778625488281,38.99936294555664,38.921573638916016,33.41557693481445,65.0166244506836,69.39387512207031
2015-05-29,42.27952575683594,54.491085052490234,16.82065200805664,47.303138732910156,38.713714599609375,38.67583084106445,33.36311721801758,64.85221862792969,68.91517639160156
2015-06-01,42.296241760253906,54.35207748413086,16.834327697753906,47.51503372192383,38.82083511352539,38.67583084106445,33.4080924987793,65.11182403564453,69.11387634277344
2015-06-02,42.429908752441406,54.727455139160156,16.861677169799805,47.60826110839844,38.740516662597656,38.572784423828125,32.96574783325195,64.68778228759766,69.26742553710938
2015-06-03,42.47166061401367,54.35207748413086,17.00527000427246,47.84558868408203,38.82083511352539,38.54899978637695,32.478416442871094,64.8089370727539,69.80936431884766
2015-06-04,41.970436096191406,53.615238189697266,16.854841232299805,47.31160354614258,38.463775634765625,38.271568298339844,32.43343734741211,64.3589096069336,69.3126220703125
2015-06-05,41.778289794921875,53.990604400634766,16.9505672454834,47.34553909301758,38.338809967041016,37.724586486816406,32.02857208251953,64.33294677734375,69.11387634277344
2015-06-08,41.627925872802734,53.68474197387695,16.848003387451172,46.998008728027344,37.91034698486328,37.708740234375,31.84114646911621,64.01276397705078,68.62616729736328
2015-06-09,41.652984619140625,53.67778778076172,16.88902473449707,46.989540100097656,37.82108688354492,37.89106750488281,31.766162872314453,63.99544143676758,68.55387878417969
2015-06-10,42.08740234375,54.33817672729492,17.128341674804688,47.455711364746094,38.41023254394531,38.26362609863281,31.923612594604492,64.78295135498047,69.25840759277344
2015-06-11,42.18763732910156,54.094871520996094,17.196725845336914,47.726924896240234,38.428070068359375,38.24777603149414,32.17851638793945,65.22432708740234,69.49323272705078
2015-06-12,41.93701934814453,53.49009704589844,17.12150764465332,47.44722366333008,38.088871002197266,38.09716033935547,31.89362335205078,64.41950225830078,69.1771011352539
2015-06-15,41.67805480957031,53.364990234375,17.046295166015625,47.048866271972656,37.856788635253906,37.819725036621094,31.84114646911621,64.49738311767578,68.8519287109375
2015-06-16,41.895263671875,53.78207015991211,17.14201545715332,47.09123229980469,38.106727600097656,38.2319221496582,31.991092681884766,64.81756591796875,69.26742553710938
2015-06-17,42.0706901550293,53.649993896484375,17.12150764465332,47.2183723449707,38.12458038330078,38.438026428222656,32.26100158691406,64.87815856933594,69.58354949951172
2015-06-18,42.42155456542969,53.615238189697266,17.27876853942871,47.693031311035156,38.463775634765625,38.866085052490234,32.68833923339844,65.79547882080078,70.42353057861328
2015-06-19,42.13706588745117,53.117713928222656,16.990341186523438,47.46134948730469,38.14366912841797,38.81183624267578,32.372867584228516,65.74423217773438,70.17618560791016
2015-06-22,42.29650115966797,53.76849365234375,17.251298904418945,47.75093460083008,38.4575080871582,38.96339797973633,32.32746887207031,66.25658416748047,70.56580352783203
2015-06-23,42.17900848388672,53.94341278076172,17.2856388092041,47.63169860839844,38.48440933227539,38.7958869934082,31.8886661529541,66.38682556152344,70.84668731689453
2015-06-24,41.64191818237305,53.607540130615234,17.14142417907715,47.18876647949219,38.305076599121094,38.620418548583984,31.639009475708008,65.71817016601562,70.3573989868164
2015-06-25,41.60835266113281,53.061737060546875,17.03841209411621,46.8224983215332,38.21540451049805,38.54862976074219,31.42717170715332,66.08289337158203,70.30303955078125
2015-06-26,41.44890213012695,53.236663818359375,17.093353271484375,46.907684326171875,37.89262008666992,38.62839126586914,31.616302490234375,65.98735809326172,70.58392333984375
2015-06-29,40.48379898071289,52.22903823852539,16.68129539489746,46.02182388305664,37.085628509521484,38.030174255371094,31.449861526489258,64.37220764160156,68.98918914794922
2015-06-30,40.60968017578125,52.59291076660156,16.743106842041016,46.04738998413086,37.12150573730469,37.96637725830078,31.36664390563965,64.59799194335938,69.2972640991211
2015-07-01,40.83627700805664,51.9211540222168,16.997203826904297,46.2773551940918,37.372554779052734,38.452911376953125,31.5557918548584,65.29268646240234,70.08556365966797
2015-07-02,40.71038818359375,52.152076721191406,16.921659469604492,46.19218826293945,37.426361083984375,38.421016693115234,31.949201583862305,64.98876190185547,69.94967651367188
2015-07-06,40.374698638916016,51.466312408447266,16.85298728942871,46.0133171081543,37.27391815185547,38.389102935791016,32.07780075073242,64.96271514892578,69.81376647949219
2015-07-07,40.24043273925781,51.93516159057617,16.88732147216797,46.38810729980469,37.327728271484375,39.178749084472656,32.872188568115234,65.27531433105469,70.42082214355469
2015-07-08,39.359256744384766,50.88553237915039,16.59201431274414,45.5533447265625,36.717994689941406,38.74005889892578,32.69818115234375,64.15511322021484,69.0798110961914
2015-07-09,39.47674560546875,51.144432067871094,16.722509384155273,45.66407775878906,36.57453536987305,38.77197265625,32.33503723144531,64.5024642944336,69.36975860595703
2015-07-10,40.03061294555664,51.424339294433594,16.921659469604492,46.141082763671875,37.157371520996094,39.22660446166992,32.50904083251953,65.37086486816406,70.37551879882812
2015-07-13,40.46703338623047,51.788211822509766,17.127687454223633,46.65215301513672,37.722251892089844,39.593502044677734,32.5241813659668,65.92658233642578,71.39032745361328
2015-07-14,40.693603515625,52.15908432006836,17.168895721435547,46.77991485595703,37.8657112121582,39.65731430053711,32.47877883911133,66.58654022216797,71.48092651367188
2015-07-15,40.374698638916016,51.24240493774414,17.313114166259766,46.58400344848633,37.87468338012695,39.55362319946289,32.637657165527344,66.67340850830078,71.40843963623047
2015-07-16,40.27399826049805,51.3123779296875,17.484800338745117,46.79695510864258,38.35887145996094,39.96039581298828,33.12184524536133,66.98599243164062,71.84336853027344
2015-07-17,39.997047424316406,50.68959426879883,17.43673324584961,46.77991485595703,38.95066452026367,39.93647384643555,32.796531677246094,66.83837127685547,71.71653747558594
2015-07-20,39.66136932373047,50.01784133911133,17.45732879638672,46.78843307495117,39.15690231323242,40.00825881958008,32.63009262084961,67.05545043945312,71.75276947021484
2015-07-21,39.41801071166992,50.03885269165039,17.43673324584961,46.28587341308594,38.89686584472656,39.912540435791016,32.33503723144531,66.76023864746094,71.5262680053711
2015-07-22,39.25015640258789,49.63298034667969,17.56721305847168,46.08144760131836,38.26921081542969,40.00029754638672,32.47877883911133,66.90784454345703,71.87055206298828
2015-07-23,38.67947769165039,49.59100341796875,17.416122436523438,45.655548095703125,38.188507080078125,39.848731994628906,31.994585037231445,66.6646957397461,71.4447021484375
2015-07-24,37.831878662109375,48.639339447021484,17.251298904418945,45.05931091308594,37.98228454589844,39.625404357910156,32.024845123291016,64.99746704101562,71.4447021484375
2015-07-27,37.41226577758789,47.9395866394043,17.127687454223633,44.83784103393555,37.641544342041016,39.601463317871094,32.43337631225586,64.9366683959961,70.91011810302734
2015-07-28,38.19273376464844,49.31109619140625,17.196365356445312,45.706661224365234,37.98228454589844,40.048133850097656,32.58469009399414,66.10892486572266,71.46282196044922
2015-07-29,38.46967697143555,49.98284912109375,17.368051528930664,46.26883316040039,38.23334884643555,40.183738708496094,32.70573806762695,66.2218246459961,72.1967544555664
2015-07-30,38.6627082824707,49.63298034667969,17.368051528930664,46.226261138916016,38.305076599121094,40.048133850097656,32.94784927368164,66.1263198852539,72.4594955444336
2015-07-31,38.56200408935547,48.54837417602539,17.313114166259766,46.18367385864258,38.17954635620117,40.127906799316406,33.280723571777344,66.50840759277344,72.68602752685547
2015-08-03,38.259883880615234,47.52674865722656,17.29250717163086,45.962196350097656,37.97329330444336,40.183738708496094,33.45473098754883,66.4563217163086,72.44139099121094
2015-08-04,38.42771911621094,47.365806579589844,17.265037536621094,45.93663787841797,37.749141693115234,40.183738708496094,32.917572021484375,66.42157745361328,72.74945068359375
2015-08-05,38.6207389831543,47.00893783569336,17.333717346191406,46.19218826293945,38.11677932739258,40.53468704223633,33.000789642333984,66.97732543945312,71.96117401123047
2015-08-06,38.48646926879883,47.757659912109375,17.27191162109375,45.95368957519531,37.74019241333008,40.231590270996094,33.17481231689453,65.51846313476562,70.98259735107422
2015-08-07,37.949363708496094,46.90397262573242,17.30624771118164,45.732208251953125,37.76708221435547,40.00825881958008,33.583343505859375,65.40556335449219,70.92822265625
2015-08-10,38.88089370727539,48.40143585205078,17.4710636138916,46.6265983581543,38.35887145996094,40.15980911254883,33.447166442871094,65.93528747558594,71.49905395507812
2015-08-11,38.1591682434082,48.49240493774414,17.313114166259766,46.0558967590332,37.7850227355957,40.01624298095703,33.61360168457031,65.37952423095703,70.85575103759766
2015-08-12,38.30183029174805,49.37408447265625,17.155160903930664,46.06441879272461,37.955379486083984,40.040164947509766,34.21128845214844,65.42292785644531,70.54769134521484
2015-08-13,38.19273376464844,48.62533950805664,17.216964721679688,46.03033447265625,37.8477783203125,39.88064956665039,34.21884536743164,65.27531433105469,70.95539855957031
2015-08-14,38.36898422241211,48.520381927490234,17.34058380126953,46.319950103759766,38.03607940673828,40.00825881958008,34.476078033447266,65.45767211914062,71.0007095336914
2015-08-17,38.58717727661133,48.62533950805664,17.374923706054688,46.549930572509766,38.251277923583984,40.048133850097656,34.642513275146484,66.1176528930664,71.68028259277344
2015-08-18,38.335411071777344,48.443416595458984,17.361183166503906,46.464752197265625,38.05400466918945,39.848731994628906,34.55930709838867,66.0221176147461,71.74369049072266
2015-08-19,37.86544418334961,47.106903076171875,17.203229904174805,46.03033447265625,37.802940368652344,39.481834411621094,34.70304870605469,65.7529296875,71.61685180664062
2015-08-20,37.15210723876953,46.04328918457031,16.839250564575195,45.07634735107422,36.87939453125,39.12291717529297,34.498783111572266,64.22457122802734,69.6053466796875
2015-08-21,36.245758056640625,44.433868408203125,16.234909057617188,43.83274459838867,35.47165298461914,38.05411911010742,34.082664489746094,62.26207733154297,67.37638854980469
2015-08-24,34.726776123046875,42.0477409362793,15.541281700134277,42.27397918701172,34.07286834716797,36.730072021484375,32.804100036621094,59.61354446411133,64.6853256225586
2015-08-25,34.18128967285156,41.4389533996582,15.335253715515137,41.720333099365234,33.80387496948242,36.450923919677734,31.797866821289062,59.01436233520508,64.42255401611328
2015-08-26,35.10441589355469,42.8664436340332,15.912134170532227,43.02355194091797,35.507511138916016,37.52767562866211,32.36528778076172,61.50661087036133,66.86898803710938
2015-08-27,36.380035400390625,44.98666763305664,16.303579330444336,44.062705993652344,36.332435607910156,38.078041076660156,32.743568420410156,62.70494842529297,68.43647766113281
2015-08-28,36.58984375,46.008304595947266,16.228038787841797,44.07976150512695,36.40415954589844,37.998294830322266,32.64521408081055,62.348907470703125,68.46368408203125
2015-08-31,36.38842010498047,46.484127044677734,16.090688705444336,43.68792724609375,36.0723991394043,37.73507308959961,32.123191833496094,61.21133804321289,67.93816375732422
2015-09-01,35.28066635131836,44.84671401977539,15.568753242492676,42.52950668334961,34.91572189331055,36.96138000488281,31.253170013427734,59.6048583984375,66.21659851074219
2015-09-02,35.784183502197266,45.259578704833984,15.78165054321289,43.47498321533203,35.75857925415039,37.46388244628906,31.275859832763672,60.829280853271484,67.61194610595703
2015-09-03,36.002384185791016,45.38552474975586,15.870920181274414,43.50054931640625,35.78547668457031,37.7191047668457,31.419597625732422,60.39508056640625,67.63916778564453
2015-09-04,35.289039611816406,44.63679885864258,15.555023193359375,42.89579391479492,35.238529205322266,37.10495376586914,30.98838233947754,59.639610290527344,66.9142837524414
2015-09-08,36.17022705078125,45.33654022216797,15.953333854675293,44.07976150512695,36.224830627441406,37.87863540649414,31.646564483642578,61.306880950927734,68.46368408203125
2015-09-09,35.89326477050781,44.48284912109375,15.733576774597168,43.61127471923828,35.74961853027344,37.256492614746094,31.253170013427734,60.3603401184082,67.72977447509766
2015-09-10,35.97719955444336,44.74175262451172,15.809115409851074,43.636837005615234,36.1082763671875,37.3203125,31.200212478637695,60.94215393066406,67.92005157470703
2015-09-11,35.926849365234375,44.3429069519043,15.877793312072754,43.87533950805664,36.27862548828125,37.567569732666016,31.434734344482422,61.33292007446289,68.42744445800781
2015-09-14,35.49885177612305,43.95804214477539,15.843456268310547,43.65385818481445,36.18897247314453,37.44791793823242,31.51039695739746,61.14186096191406,68.06501770019531
